system:index,20170409T092031_20170409T092026_T35UMS_NDVI,20170409T092031_20170409T092026_T35UMT_NDVI,20170509T092031_20170509T092031_T35UMS_NDVI,20170509T092031_20170509T092031_T35UMT_NDVI,20170509T092031_20170509T092606_T35UMS_NDVI,20170509T092031_20170509T092606_T35UMT_NDVI,20170519T092031_20170519T092031_T35UMS_NDVI,20170519T092031_20170519T092031_T35UMT_NDVI,20170529T092031_20170529T092031_T35UMS_NDVI,20170529T092031_20170529T092031_T35UMT_NDVI,20170618T092031_20170618T092506_T35UMS_NDVI,20170618T092031_20170618T092506_T35UMT_NDVI,20170628T092031_20170628T092026_T35UMS_NDVI,20170628T092031_20170628T092026_T35UMT_NDVI,20170718T092031_20170718T092029_T35UMS_NDVI,20170718T092031_20170718T092029_T35UMT_NDVI,20170817T092031_20170817T092029_T35UMS_NDVI,20170817T092031_20170817T092029_T35UMT_NDVI,20170827T092031_20170827T092029_T35UMS_NDVI,20170827T092031_20170827T092029_T35UMT_NDVI,20170926T092021_20170926T092552_T35UMS_NDVI,20170926T092021_20170926T092552_T35UMT_NDVI,20180404T092031_20180404T092028_T35UMS_NDVI,20180404T092031_20180404T092028_T35UMT_NDVI,20180409T092029_20180409T092025_T35UMS_NDVI,20180409T092029_20180409T092025_T35UMT_NDVI,20180419T092029_20180419T092410_T35UMS_NDVI,20180419T092029_20180419T092410_T35UMT_NDVI,20180424T092031_20180424T092030_T35UMS_NDVI,20180424T092031_20180424T092030_T35UMT_NDVI,20180429T092029_20180429T092407_T35UMS_NDVI,20180429T092029_20180429T092407_T35UMT_NDVI,20180504T092031_20180504T092516_T35UMS_NDVI,20180504T092031_20180504T092516_T35UMT_NDVI,20180509T092029_20180509T092125_T35UMS_NDVI,20180509T092029_20180509T092125_T35UMT_NDVI,20180524T092031_20180524T092030_T35UMS_NDVI,20180524T092031_20180524T092030_T35UMT_NDVI,20180529T092029_20180529T092025_T35UMS_NDVI,20180529T092029_20180529T092025_T35UMT_NDVI,20180603T092031_20180603T092029_T35UMS_NDVI,20180603T092031_20180603T092029_T35UMT_NDVI,20180608T092029_20180608T092026_T35UMS_NDVI,20180608T092029_20180608T092026_T35UMT_NDVI,20180618T092029_20180618T092552_T35UMS_NDVI,20180618T092029_20180618T092552_T35UMT_NDVI,20180713T092031_20180713T092029_T35UMS_NDVI,20180713T092031_20180713T092029_T35UMT_NDVI,20180802T092031_20180802T092224_T35UMS_NDVI,20180802T092031_20180802T092224_T35UMT_NDVI,20180807T092029_20180807T092321_T35UMS_NDVI,20180807T092029_20180807T092321_T35UMT_NDVI,20180822T092031_20180822T092027_T35UMS_NDVI,20180822T092031_20180822T092027_T35UMT_NDVI,20180901T092031_20180901T092221_T35UMS_NDVI,20180901T092031_20180901T092221_T35UMT_NDVI,20180911T092031_20180911T092025_T35UMS_NDVI,20180911T092031_20180911T092025_T35UMT_NDVI,20180916T092019_20180916T092306_T35UMS_NDVI,20180916T092019_20180916T092306_T35UMT_NDVI,20180921T092021_20180921T092023_T35UMS_NDVI,20180921T092021_20180921T092023_T35UMT_NDVI,20180926T092019_20180926T092022_T35UMS_NDVI,20180926T092019_20180926T092022_T35UMT_NDVI,20190404T092029_20190404T092158_T35UMS_NDVI,20190404T092029_20190404T092158_T35UMT_NDVI,20190414T092039_20190414T092033_T35UMS_NDVI,20190414T092039_20190414T092033_T35UMT_NDVI,20190419T092031_20190419T092031_T35UMS_NDVI,20190419T092031_20190419T092031_T35UMT_NDVI,20190424T092039_20190424T092256_T35UMS_NDVI,20190424T092039_20190424T092256_T35UMT_NDVI,20190504T092039_20190504T092423_T35UMS_NDVI,20190504T092039_20190504T092423_T35UMT_NDVI,20190509T092031_20190509T092039_T35UMS_NDVI,20190509T092031_20190509T092039_T35UMT_NDVI,20190603T092039_20190603T092036_T35UMS_NDVI,20190603T092039_20190603T092036_T35UMT_NDVI,20190608T092031_20190608T092031_T35UMS_NDVI,20190608T092031_20190608T092031_T35UMT_NDVI,20190613T092039_20190613T092035_T35UMS_NDVI,20190613T092039_20190613T092035_T35UMT_NDVI,20190618T092031_20190618T092032_T35UMS_NDVI,20190618T092031_20190618T092032_T35UMT_NDVI,20190703T092039_20190703T092037_T35UMS_NDVI,20190703T092039_20190703T092037_T35UMT_NDVI,20190708T092031_20190708T092033_T35UMS_NDVI,20190708T092031_20190708T092033_T35UMT_NDVI,20190713T092039_20190713T092037_T35UMS_NDVI,20190713T092039_20190713T092037_T35UMT_NDVI,20190723T092039_20190723T092417_T35UMS_NDVI,20190723T092039_20190723T092417_T35UMT_NDVI,20190728T092031_20190728T092427_T35UMS_NDVI,20190728T092031_20190728T092427_T35UMT_NDVI,20190812T092039_20190812T092335_T35UMS_NDVI,20190812T092039_20190812T092335_T35UMT_NDVI,20190817T092031_20190817T092031_T35UMS_NDVI,20190817T092031_20190817T092031_T35UMT_NDVI,20190822T092039_20190822T092547_T35UMS_NDVI,20190822T092039_20190822T092547_T35UMT_NDVI,20190827T092031_20190827T092030_T35UMS_NDVI,20190827T092031_20190827T092030_T35UMT_NDVI,20190901T092029_20190901T092425_T35UMS_NDVI,20190901T092029_20190901T092425_T35UMT_NDVI,20190906T092031_20190906T092028_T35UMS_NDVI,20190906T092031_20190906T092028_T35UMT_NDVI,20190911T092029_20190911T092029_T35UMS_NDVI,20190911T092029_20190911T092029_T35UMT_NDVI,20190916T092031_20190916T092028_T35UMS_NDVI,20190916T092031_20190916T092028_T35UMT_NDVI,20200403T092021_20200403T092024_T35UMS_NDVI,20200403T092021_20200403T092024_T35UMT_NDVI,20200408T092029_20200408T092154_T35UMS_NDVI,20200408T092029_20200408T092154_T35UMT_NDVI,20200413T092031_20200413T092027_T35UMS_NDVI,20200413T092031_20200413T092027_T35UMT_NDVI,20200418T092029_20200418T092023_T35UMS_NDVI,20200418T092029_20200418T092023_T35UMT_NDVI,20200423T092031_20200423T092030_T35UMS_NDVI,20200423T092031_20200423T092030_T35UMT_NDVI,20200428T092029_20200428T092037_T35UMS_NDVI,20200428T092029_20200428T092037_T35UMT_NDVI,20200503T092031_20200503T092032_T35UMS_NDVI,20200503T092031_20200503T092032_T35UMT_NDVI,20200508T092029_20200508T092026_T35UMS_NDVI,20200508T092029_20200508T092026_T35UMT_NDVI,20200513T092031_20200513T092033_T35UMS_NDVI,20200513T092031_20200513T092033_T35UMT_NDVI,20200523T092031_20200523T092313_T35UMS_NDVI,20200523T092031_20200523T092313_T35UMT_NDVI,20200528T092029_20200528T092029_T35UMS_NDVI,20200528T092029_20200528T092029_T35UMT_NDVI,20200607T092029_20200607T092030_T35UMS_NDVI,20200607T092029_20200607T092030_T35UMT_NDVI,20200612T092041_20200612T092035_T35UMS_NDVI,20200612T092041_20200612T092035_T35UMT_NDVI,20200627T092029_20200627T092052_T35UMS_NDVI,20200627T092029_20200627T092052_T35UMT_NDVI,20200722T092031_20200722T092313_T35UMS_NDVI,20200722T092031_20200722T092313_T35UMT_NDVI,20200806T092029_20200806T092031_T35UMS_NDVI,20200806T092029_20200806T092031_T35UMT_NDVI,20200811T092031_20200811T092222_T35UMS_NDVI,20200811T092031_20200811T092222_T35UMT_NDVI,20200816T092029_20200816T092031_T35UMS_NDVI,20200816T092029_20200816T092031_T35UMT_NDVI,20200821T092031_20200821T092034_T35UMS_NDVI,20200821T092031_20200821T092034_T35UMT_NDVI,20200831T092031_20200831T092344_T35UMS_NDVI,20200831T092031_20200831T092344_T35UMT_NDVI,20200910T092031_20200910T092343_T35UMS_NDVI,20200910T092031_20200910T092343_T35UMT_NDVI,20200915T092029_20200915T092052_T35UMS_NDVI,20200915T092029_20200915T092052_T35UMT_NDVI,20200920T092031_20200920T092033_T35UMS_NDVI,20200920T092031_20200920T092033_T35UMT_NDVI,20200925T092029_20200925T092135_T35UMS_NDVI,20200925T092029_20200925T092135_T35UMT_NDVI,20210403T092029_20210403T092026_T35UMS_NDVI,20210403T092029_20210403T092026_T35UMT_NDVI,20210408T092021_20210408T092335_T35UMS_NDVI,20210408T092021_20210408T092335_T35UMT_NDVI,20210413T092029_20210413T092024_T35UMS_NDVI,20210413T092029_20210413T092024_T35UMT_NDVI,20210418T092021_20210418T092334_T35UMS_NDVI,20210418T092021_20210418T092334_T35UMT_NDVI,20210423T092019_20210423T092022_T35UMS_NDVI,20210423T092019_20210423T092022_T35UMT_NDVI,20210428T092031_20210428T092336_T35UMS_NDVI,20210428T092031_20210428T092336_T35UMT_NDVI,20210523T092029_20210523T092028_T35UMS_NDVI,20210523T092029_20210523T092028_T35UMT_NDVI,20210602T092029_20210602T092217_T35UMS_NDVI,20210602T092029_20210602T092217_T35UMT_NDVI,20210607T092031_20210607T092112_T35UMS_NDVI,20210607T092031_20210607T092112_T35UMT_NDVI,20210612T092029_20210612T092029_T35UMS_NDVI,20210612T092029_20210612T092029_T35UMT_NDVI,20210617T092031_20210617T092339_T35UMS_NDVI,20210617T092031_20210617T092339_T35UMT_NDVI,20210622T092029_20210622T092028_T35UMS_NDVI,20210622T092029_20210622T092028_T35UMT_NDVI,20210707T092031_20210707T092342_T35UMS_NDVI,20210707T092031_20210707T092342_T35UMT_NDVI,20210712T092029_20210712T092030_T35UMS_NDVI,20210712T092029_20210712T092030_T35UMT_NDVI,20210717T092031_20210717T092343_T35UMS_NDVI,20210717T092031_20210717T092343_T35UMT_NDVI,20210722T092029_20210722T092030_T35UMS_NDVI,20210722T092029_20210722T092030_T35UMT_NDVI,20210801T092029_20210801T092029_T35UMS_NDVI,20210801T092029_20210801T092029_T35UMT_NDVI,20210811T092029_20210811T092028_T35UMS_NDVI,20210811T092029_20210811T092028_T35UMT_NDVI,20210821T092029_20210821T092027_T35UMS_NDVI,20210821T092029_20210821T092027_T35UMT_NDVI,20210905T092031_20210905T092340_T35UMS_NDVI,20210905T092031_20210905T092340_T35UMT_NDVI,20210910T092029_20210910T092024_T35UMS_NDVI,20210910T092029_20210910T092024_T35UMT_NDVI,20210915T092031_20210915T092341_T35UMS_NDVI,20210915T092031_20210915T092341_T35UMT_NDVI,20220408T092029_20220408T092025_T35UMS_NDVI,20220408T092029_20220408T092025_T35UMT_NDVI,20220413T092031_20220413T092342_T35UMS_NDVI,20220413T092031_20220413T092342_T35UMT_NDVI,20220428T092019_20220428T092021_T35UMS_NDVI,20220428T092019_20220428T092021_T35UMT_NDVI,20220503T092031_20220503T092344_T35UMS_NDVI,20220503T092031_20220503T092344_T35UMT_NDVI,20220508T092029_20220508T092024_T35UMS_NDVI,20220508T092029_20220508T092024_T35UMT_NDVI,20220513T092031_20220513T092032_T35UMS_NDVI,20220513T092031_20220513T092032_T35UMT_NDVI,20220523T092041_20220523T092035_T35UMS_NDVI,20220523T092041_20220523T092035_T35UMT_NDVI,20220528T092029_20220528T092028_T35UMS_NDVI,20220528T092029_20220528T092028_T35UMT_NDVI,20220607T092029_20220607T092029_T35UMS_NDVI,20220607T092029_20220607T092029_T35UMT_NDVI,20220612T092041_20220612T092038_T35UMS_NDVI,20220612T092041_20220612T092038_T35UMT_NDVI,20220627T092039_20220627T092033_T35UMS_NDVI,20220702T092041_20220702T092041_T35UMS_NDVI,20220702T092041_20220702T092041_T35UMT_NDVI,20220707T092039_20220707T092033_T35UMS_NDVI,20220707T092039_20220707T092033_T35UMT_NDVI,20220722T092041_20220722T092039_T35UMS_NDVI,20220722T092041_20220722T092039_T35UMT_NDVI,20220806T091559_20220806T091944_T35UMS_NDVI,20220806T091559_20220806T091944_T35UMT_NDVI,20220826T091549_20220826T091816_T35UMS_NDVI,20220826T091549_20220826T091816_T35UMT_NDVI,20220905T091559_20220905T091920_T35UMS_NDVI,20220905T091559_20220905T091920_T35UMT_NDVI,20220925T092029_20220925T092028_T35UMS_NDVI,20220925T092029_20220925T092028_T35UMT_NDVI,20230418T092031_20230418T092027_T35UMS_NDVI,20230418T092031_20230418T092027_T35UMT_NDVI,20230423T092029_20230423T092030_T35UMS_NDVI,20230423T092029_20230423T092030_T35UMT_NDVI,20230428T092031_20230428T092028_T35UMS_NDVI,20230428T092031_20230428T092028_T35UMT_NDVI,20230513T092029_20230513T092031_T35UMS_NDVI,20230513T092029_20230513T092031_T35UMT_NDVI,20230528T092031_20230528T092032_T35UMS_NDVI,20230528T092031_20230528T092032_T35UMT_NDVI,20230602T091559_20230602T091939_T35UMS_NDVI,20230602T091559_20230602T091939_T35UMT_NDVI,20230712T091559_20230712T091940_T35UMS_NDVI,20230712T091559_20230712T091940_T35UMT_NDVI,20230717T092031_20230717T092032_T35UMS_NDVI,20230717T092031_20230717T092032_T35UMT_NDVI,20230801T091559_20230801T091943_T35UMS_NDVI,20230801T091559_20230801T091943_T35UMT_NDVI,20230806T092031_20230806T092037_T35UMS_NDVI,20230806T092031_20230806T092037_T35UMT_NDVI,20230816T092031_20230816T092034_T35UMS_NDVI,20230816T092031_20230816T092034_T35UMT_NDVI,20230821T091559_20230821T092555_T35UMS_NDVI,20230821T091559_20230821T092555_T35UMT_NDVI,20230826T092031_20230826T092034_T35UMS_NDVI,20230826T092031_20230826T092034_T35UMT_NDVI,20230905T092031_20230905T092033_T35UMS_NDVI,20230905T092031_20230905T092033_T35UMT_NDVI,20230910T091559_20230910T092601_T35UMS_NDVI,20230910T091559_20230910T092601_T35UMT_NDVI,20230915T092031_20230915T092032_T35UMS_NDVI,20230915T092031_20230915T092032_T35UMT_NDVI,remapped,.geo
0000000000000000000a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34515230557004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1460041090879851,,,,,,,,,,,,,,0.4016281000070291,,,,,,,,,,,,,,,,,,0.16412701290480944,,,,,,0.23156646956729782,,0.2241700860310574,,,,,,,,,,,,,,,,,,,,,,,,0.4424059937397639,,,,,,,,,,,,,,,,,,,,,,,,0.12087287769025686,,,,,,,,,,0.40212965356249386,,,,,,,,,,,,,,0.4794205719110917,,,,,,0.38922551416215445,,,,,,,,0.14116831309671035,,,,,,,,,,,,,,,,,0.4727419190058092,,,,,,,,0.46538645836636594,,,,,,,,,,,,,,0.2428536491464325,,,,,,,,0.421056868470445,,0.496317498402801,,0.516288902145935,,,,,,0.3914869070864048,,0.4914353035069377,,,,1,"{""type"":""Point"",""coordinates"":[26.923316409032395,51.360545748636056]}"
0000000000000000000b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21749273097974645,,,,,,0.3314994741526861,,,,0.316153740463884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15011246384136262,,,,,,,,,,,,,,,,,,,,0.3795762491199165,,,,,,,,,,,,,,,,,,0.14888390263462284,,,,,,0.21633847681235294,,0.20934288213853122,,,,,,,,,,,,,,,,,,,,,,,,0.4188290237366748,,,,,,,,,,,,,,,,,,,,,,,,0.11708793361711395,,,,,,,,,,0.37480459860663295,,,,,,,,,,,,0.4374743882490664,,0.4539848376158414,,0.4134700634852559,,,,0.3662610372313026,,,,,,,,,,,,,,,,,,,,,,,,,0.44513953607233747,,,,,,,,0.43995536005551045,,,,,,,,,,,,,,0.23741046128089197,,,,,,,,0.3926865267240001,,0.47071922947219713,,0.49001627072455395,,,,,,0.37353502095691743,,0.4665765833287012,,,,1,"{""type"":""Point"",""coordinates"":[26.923499232175587,51.360545748636056]}"
0000000000000000000c,,,,,,,,,,,0.38714676902813167,,,,,,,,,,,,,,,,,,,,,,0.22820960880677446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374216621627613,,,,0.31014195631961433,,,,,,,,,,,,,,,,,,0.049269810149999434,,0.21583790473994754,,0.20846441482740735,,,,,,,,,,,,,,,,,,,,,,,,0.4136050791899904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4349647415062738,,0.4510833745370376,,,,,,0.36715295160708783,,,,,,,,,,,,,,,,,,,,,,,,,0.44523776425661143,,,,,,,,0.43843856024769157,,,,,,,,,,,,,,0.24573496051656415,,,,,,,,0.39943237781794977,,0.46852118844618335,,0.486837146571434,,,,,,0.39132069473634234,,0.4646284210573789,,,,1,"{""type"":""Point"",""coordinates"":[26.923316409032395,51.36036738459392]}"
0000000000000000000d,,,,,,,,,,,0.35281227968312173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1997248544410513,,0.19294754708029516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4113987190585558,,,,,,,,,,,,,,0.2402917726510236,,,,,,,,,,0.441211031542884,,0.4588007516736617,,,,,,,,0.4381074773616531,,,,1,"{""type"":""Point"",""coordinates"":[26.923499232175587,51.36036738459392]}"
0000000000000000000e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19960250218912048,,0.1929117722981641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3524493982597273,,,,,,,,,,,,,,0.4222550254289796,,,,,,0.3477000971229709,,,,,,,,,,,,,,,,,,,,,,,,,0.41778157800098126,,,,,,,,0.41049763036558146,,,,,,,,,,,,,,0.2397511362894322,,,,,,,,0.3813709526781052,,0.4401281651726115,,0.45680022300506123,,,,,,0.383488897293333,,0.4368930225875102,,,,1,"{""type"":""Point"",""coordinates"":[26.923316409032395,51.36018902055178]}"
0000000000000000000f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.918647730229445,51.35390168806643]}"
00000000000000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.91882609427158,51.35390168806642]}"
00000000000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.91900445831371,51.35390168806642]}"
00000000000000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.919187281456903,51.35390168806643]}"
00000000000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.91954400954118,51.35390168806642]}"
00000000000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10213849674952544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.918647730229445,51.35371886492323]}"
00000000000000000015,,,,,,,,,,,,,,,,,0.07284346035345882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09330604179781311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.918826094271573,51.35371886492323]}"
00000000000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021386167883467512,,0.060871335046361635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.91900445831371,51.35371886492323]}"
00000000000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054247194237990175,,,,,,0.0761691898344055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.919187281456903,51.35371886492323]}"
00000000000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007929189895150884,,0.03934129538719887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.91954400954118,51.35371886492323]}"
00000000000000000019,,,,,,,,,0.10958023680175513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14340351540553056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08980379160704796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015921552165024946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.918647730229445,51.353540500881095]}"
0000000000000000001a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12246949156395703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08686500243724339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18043845282052381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.918826094271573,51.353540500881095]}"
0000000000000000001b,,,,,,,,,,,,,,,,,0.05241607040031697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07363198550582743,,0.07881078279477939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.91900445831371,51.35354050088108]}"
0000000000000000001c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03694437837857508,,,,,,,,0.10179246681617772,,0.10825971191297043,,,,,,,,,,,,,,,,,,,,,,,,0.2436710032476049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.91810817900197,51.35336213683896]}"
0000000000000000001d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07492189643199211,,,,,,0.0946339570543393,,0.10139309744986277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{""type"":""Point"",""coordinates"":[26.918286543044108,51.35336213683895]}"
